Price,Area,Location,City,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,Security,PowerBackup
94460,651,Varthur,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
117000,1360,Hosa Road,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
91180,1715,Hosa Road,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
83069.99,1595,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
89580,1184,Hosa Road,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
48830,1565,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77030,655,Hosa Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
115000,1330,Varthur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
83780,1680,Hosa Road,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59510,1195,Hosa Road,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
82160,820,Hosa Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
195000,1170,Hosa Road,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
185000,2597,Harlur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
125000,2569,Harlur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
180000,1775,Whitefield Hope Farm Junction,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
122000,2591,Whitefield Hope Farm Junction,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
117000,1730,Whitefield Hope Farm Junction,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39159.99,1597,Kannamangala,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
26910,1310,Narayanaghatta,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39460,900,Narayanaghatta,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
35280,1320,Narayanaghatta,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
36770,1180,Narayanaghatta,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
30940,1230,Narayanaghatta,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
38869.99,1035,Narayanaghatta,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40060,1300,Narayanaghatta,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32290,1340,Narayanaghatta,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32170,1080,Narayanaghatta,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32170,1154,Gottigere,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32170,1154,Gottigere,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32170,1154,Gottigere,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
55000,1154,Gottigere,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
55000,692,Anjanapura Township,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46000,692,Anjanapura Township,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1389,Subramanyapura,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1114,Horamavu,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
28000,1140,Yelahanka,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
382000,1075,Hurulichikanahalli,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
302999.99,3800,Hebbal,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
76000,3335,Hebbal,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
76000,1527,Marathahalli,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
94000,1527,Marathahalli,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
325999.99,1485,Ramamurthy Nagar,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
327999.99,2415,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
322000,2436,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
486000,2390,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
264000,3600,Rajajinagar,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
491000,1760,Rajajinagar,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
348000,3643,Rajajinagar,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
332000,2578,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
351000,2461,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
134000,2601,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
169000,1510,Begur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39000,1903,Begur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1573,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39000,994,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
29000,1573,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1174,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
37000,995,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32000,1473,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
50000,1281,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,1000,Electronic City Phase 2,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1075,Electronic City Phase 2,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39000,1639,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1574,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46000,994,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46000,1075,Chikkalasandra,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1075,Chikkalasandra,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
38000,1640,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
36000,1529,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
34000,1473,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32000,1371,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32000,1281,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1281,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
29000,995,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1174,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
25000,994,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
25000,995,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,994,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,1075,Electronic City Phase 2,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,1075,Electronic City Phase 2,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
74000,1075,Electronic City Phase 2,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61000,1290,Electronic City Phase 2,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1045,Electronic City Phase 2,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
75000,994,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
41000,1290,Electronic City Phase 2,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39000,1639,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
38000,1573,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
29000,1529,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
24000,1174,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32000,995,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
345000,1281,Attibele,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
322000,2557,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
322000,2391,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
325000,2386,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
476000,2409,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
319000,3526,Rajajinagar,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
257000,2367,Rajajinagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
463000,1718,Rajajinagar,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
476000,3436,Rajajinagar,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
162999.99,3533,Rajajinagar,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
79720,1906,Begur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
71459.99,1362,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
98990,1273,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
73200,1705,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
89540,1304,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
88000,1216,Varthur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
154000,1195,Varthur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
110000,2321,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
69980,1655,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
66959.99,1505,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
87370,1440,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
78160,1879,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
67420,1681,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
87600,1450,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
80020,1884,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1721,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39000,1639,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46000,1529,Attibele,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
48000,465,Budigere Cross,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
76000,488,Budigere Cross,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
27500,815,Budigere Cross,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
120000,850,Kengeri,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
21000,2814,Banashankari,Bangalore,4,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
235000,1022,Devarachikkana Halli,Bangalore,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
225000,2560,Banashankari,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
125000,2000,Sampangiram Nagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
235000,1100,Sampangiram Nagar,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1580,Armane Nagar,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99600,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
77920,1629,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
65860,1314,Krishnarajapura,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
110000,1198,Talaghattapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1500,Basavanagudi,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
59000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
232000,1086,Dasarahalli on Tumkur Road,Bangalore,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
588000,1940,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
237000,4900,Yeshwantpur,Bangalore,5,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
229000,1975,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
460000,1910,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
234000,3835,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
450000,1950,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
480999.99,3755,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
312000,4010,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
252000,2600,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
232000,2100,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
637000,1940,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
468000,5310,Yeshwantpur,Bangalore,5,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
246000,3900,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
492000,2050,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
313000,4105,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
135000,2610,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
133000,1760,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
131000,1725,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
117000,1693,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
115000,1513,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
103000,1479,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
116000,1322,Yeshwantpur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
132000,1455,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
113999.99,1713,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46070,1427,Yeshwantpur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
134000,966,Nelamangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
60000,1743,Yeshwantpur,Bangalore,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
54340,1286,Nelamangala,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
40000,1163,Nelamangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
35229.99,814,Nelamangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62990,708,Nelamangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
76920,1142,Talaghattapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
80560,1414,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
80760,1485,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
67390,1489,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
87370,1228,Talaghattapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
67239.99,1618,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
67750,1225,Talaghattapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
86400,1235,Talaghattapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
93110,1599,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
132000,1730,Talaghattapura,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
162999.99,2088,Hennur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
86290,2574,Hennur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
130000,1359,Hennur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
137999.99,2061,Hennur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
55560,2187,Hennur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
45070,1372,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
53130,1113,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
55930,1312,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
42640,1381,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
58720,1053,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
45110,1450,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
44630,1114,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
56900,1102,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46370,1405,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
43530,1145,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
44100,1075,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
54750,1089,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
46490,1352,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
43820,1148,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
43050,1082,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
56210,1063,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
43010,1388,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
56410,1062,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
42800,1393,Yelahanka,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
48550,1057,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
112000,1199,Yelahanka,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
86720,1620,Harlur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140000,1235,Harlur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140000,2170,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140000,2170,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
109000,2170,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
109000,1691,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140000,1691,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
109000,2170,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
109000,1691,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
636000,1691,Junnasandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
133000,2793,Richmond Town,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
110000,1900,Kumaraswamy Layout,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
44000,1446,Dasarahalli on Tumkur Road,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
44000,1119,Battarahalli,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
44000,1119,K C Krishna Reddy Layout,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
190000,1119,Krishnarajapura,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
250000,1600,Koramangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
93240,1900,Koramangala,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
68599.99,1332,Banashankari,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
71650,980,Banashankari,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61300,1269,Kumaraswamy Layout,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
204000,1126,Kumaraswamy Layout,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176000,2360,Thanisandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
72000,2307,Thanisandra,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
63000,1275,Kumaraswamy Layout,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
52000,1135,Kumaraswamy Layout,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
73260,1250,Hennur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
57800,1404,Carmelaram,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
63810,1144,Carmelaram,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62010,1271,Carmelaram,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
89540,1233,Carmelaram,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
88000,1216,Varthur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
154000,1195,Varthur,Bangalore,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
110000,2321,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
91000,1655,Varthur,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
165000,1400,Banashankari,Bangalore,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
71450,1792,JP Nagar Phase 7,Bangalore,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
